id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genres
3JJneCSDh1685L9OVvTiIo,0.788,0.399,0.451,7.26e-06,6,0.0839,-9.731,1,0.172,168.836,3,0.311,indie
3FtYbEfBqAlGO46NUDQSAt,0.0709,0.763,0.803,0.285,1,0.348,-3.713,1,0.0351,103.04,3,0.561,indie
7ilvmUhG4jmCuJV4ZvjkKT,0.000456,0.443,0.993,0.0437,11,0.307,-4.517,0,0.101,106.875,4,0.276,indie
4ZHGRFGwjnEIXHG2FhcDPv,0.934,0.197,0.247,0.0163,3,0.111,-8.542,1,0.0306,75.787,3,0.407,indie
0AjcdGri5vhJsmZnduCEqd,0.761,0.445,0.367,0.075,0,0.0987,-13.086,1,0.0452,155.675,4,0.202,indie
5T0Ib1Hjhsua7qbGTczU7j,0.0497,0.693,0.467,0.452,4,0.107,-9.558,0,0.043,105.958,4,0.402,indie
1ye9IP87nKYZ5YAGaEv9A1,0.795,0.704,0.87,2.45e-06,8,0.0558,0.844,1,0.218,88.019,4,0.932,rock-n-roll
5Q7ayTarb9Tpmkik5cVMug,0.819,0.608,0.567,0,7,0.344,-11.297,1,0.0445,144.034,4,0.861,rock-n-roll
1MUsWVRPLaC7ANKcEiMRCl,0.78,0.678,0.494,0,2,0.0737,-12.941,1,0.17,84.398,4,0.803,rock-n-roll
0LfJkvPNCNEMLpZJgDQiV1,0.286,0.448,0.691,0.00111,7,0.945,-6.957,1,0.0286,88.836,4,0.633,rock-n-roll
07ePHsQ0SopWrnCbNjNC2D,0.908,0.432,0.202,0,0,0.181,-14.518,1,0.0283,100.082,3,0.641,rock-n-roll
7sqK6f8dHVx3Q1GjFrVyGl,0.647,0.701,0.471,0,0,0.125,-8.072,1,0.0421,117.564,4,0.69,rock-n-roll
391TUcoPonqYykPkSZ5Z9U,0.614,0.54,0.53,0,4,0.198,-10.583,1,0.0361,143.453,4,0.896,rock-n-roll
1sM0yZDxUhPQhkDh2CLd6l,0.667,0.723,0.44,0,2,0.128,-10.536,1,0.0319,123.217,4,0.843,rock-n-roll
4vBDAxKllafwCMDWD76atv,0.455,0.271,0.599,3.08e-06,0,0.11,-4.63,1,0.0326,136.169,3,0.705,rock-n-roll
6Um3XCAxl9YfFmAnGl93xc,0.105,0.593,0.804,2.22e-06,7,0.047,-5.497,1,0.0319,148.959,4,0.962,rock-n-roll
7jeOETwLUP84mPQzxlD5nh,0.7,0.431,0.678,6.37e-06,4,0.199,-7.945,1,0.0365,135.919,4,0.633,rock-n-roll
06PdA0DLgF4BfAeUNZAbFG,0.74,0.489,0.499,0.000236,11,0.156,-9.702,1,0.0271,133.341,3,0.829,rock-n-roll
4ZfQwNx3FlCN07cnUvekh3,0.767,0.486,0.501,7.6e-05,4,0.0679,-8.57,1,0.0326,122.894,4,0.942,rock-n-roll
2FkCjtQ1lYsf71s2FAS8hE,0.943,0.425,0.401,3.44e-06,7,0.072,-9.427,1,0.0315,115.71,3,0.531,rock-n-roll
3AXDLGI5TIYi72JcYFvNpv,0.0722,0.783,0.42,0.0316,11,0.0692,-11.05,0,0.103,131.75,4,0.716,rock-n-roll
5GMw6X6BbCDGO9gApQYRSa,0.541,0.366,0.317,0,1,0.0865,-13.976,1,0.027,94.108,4,0.398,rock-n-roll
542C7PqR1oEfl63hlhQO4V,0.661,0.576,0.318,7.47e-06,7,0.167,-14.366,1,0.0286,103.493,4,0.41,rock-n-roll
0PkBTqRtN25z3oKasWoKlj,0.377,0.57,0.529,0.00509,5,0.203,-10.769,1,0.028,123.273,4,0.934,rock-n-roll
11fNLqDB47gMKj7BHhR2Qr,0.318,0.709,0.62,0,2,0.0426,-9.382,1,0.034,93.723,4,0.936,rock-n-roll
07GtDOCxmye5KDWsTSACPk,0.841,0.489,0.806,2.96e-05,3,0.0687,-6.054,1,0.0858,172.269,4,0.944,rock-n-roll
00meczE1jpLTX0BBzIGrAR,0.393,0.764,0.84,8.64e-06,2,0.0686,-5.023,1,0.0672,130.276,4,0.843,rock-n-roll
5z8DiKSG4EwxmO6gUi12rZ,0.434,0.776,0.659,0,9,0.0868,-7.767,1,0.051,123.094,4,0.969,rock-n-roll
0ZvgXNstN4o2ZXPomtBYVp,0.602,0.563,0.741,0.00251,7,0.325,-11.947,1,0.0486,164.15,4,0.967,rock-n-roll
1WPqawIF9HCKfSOt7mN6X0,0.104,0.606,0.815,0.00566,2,0.0515,-9.377,0,0.0485,129.34,4,0.877,rock-n-roll
0tHcXWIYt99GY8BONrPIfA,0.808,0.655,0.405,1.33e-06,2,0.116,-9.825,1,0.036,105.272,4,0.696,rock-n-roll
4eGlvsFXmFqdJrVXe9FbgD,0.242,0.564,0.555,0,0,0.244,-9.07,1,0.0293,67.082,4,0.882,rock-n-roll
6eLL7QTdMWdhhG4i3jHDR9,0.758,0.35,0.293,8.21e-06,2,0.104,-9.502,1,0.0258,96.685,4,0.162,rock-n-roll
1KLpjQFgubHI3GkAICCNH3,0.715,0.526,0.774,0,5,0.437,-1.692,1,0.0459,131.715,4,0.715,rock-n-roll
1GEGKdhnYoQYZ2cvbo5XPM,0.573,0.481,0.733,1.17e-05,5,0.108,-7.633,1,0.165,122.903,4,0.874,rock-n-roll
7gxW8hMXEUkc1G3m7z9vei,0.481,0.498,0.484,0,5,0.243,-8.74,0,0.0315,152.498,4,0.691,rock-n-roll
7J5tyfg3OYVNR97KH66ovw,0.786,0.774,0.247,0.0186,2,0.116,-21.657,1,0.0779,143.955,4,0.803,rock-n-roll
0fonScmHUzC0MglSLn9saA,0.48,0.535,0.797,3.42e-05,3,0.141,-7.533,1,0.0459,148.835,4,0.613,rock-n-roll
3EfX8yc6nG0fcbaH7BADXM,0.987,0.492,0.0312,0.177,10,0.129,-19.768,1,0.0273,75.468,4,0.127,rock-n-roll
4cRfSR0QxDlXRHTKyEOu93,0.788,0.616,0.724,3.16e-06,9,0.128,-8.101,1,0.042,81.402,3,0.809,rock-n-roll
6A28sLdLOf9vohN5LVl5KR,0.89,0.688,0.468,0.000134,10,0.177,-12.503,1,0.15,74.832,4,0.946,rock-n-roll
6oRHRkQigTzJ3KwpO3XOV6,0.724,0.547,0.523,0,9,0.103,-9.176,1,0.0572,169.598,4,0.89,rock-n-roll
3MpGQae6zAFd7Z1FdLV9fV,0.747,0.455,0.361,0,9,0.238,-12.562,1,0.0473,115.854,3,0.285,rock-n-roll
7JO9xpBP2uwgMMINJkc43y,0.873,0.42,0.371,0,0,0.294,-10.952,1,0.315,85.539,4,0.882,rock-n-roll
5xzdDMhFYiuUONB0Mha9VS,0.709,0.629,0.782,0.0215,3,0.304,-9.595,1,0.0574,128.973,4,0.736,rock-n-roll
1vXuYPpkLjn1v06E2EsWQY,0.255,0.412,0.59,0.0325,11,0.177,-12.277,1,0.0701,85.824,4,0.653,rock-n-roll
6TXnGAr6DLVYshIrMeP0lZ,0.902,0.686,0.692,0.000474,10,0.104,-9.793,1,0.0419,79.071,4,0.962,rock-n-roll
4C76SOnBa9eQDwOwe11hPz,0.605,0.681,0.64,0,3,0.0641,-10.364,1,0.0346,117.884,4,0.966,rock-n-roll
3AgiRs3oxc2dFh0CPUHXJs,0.688,0.498,0.432,0,9,0.136,-14.386,1,0.0345,135.015,3,0.365,rock-n-roll
7ycFNferNuk6wAjBa0vWvl,0.536,0.631,0.587,0.29,6,0.333,-11.402,1,0.042,152.851,4,0.664,rock-n-roll
7GHf8dQ2wA71wYOuRsQCZP,0.627,0.659,0.66,0.000217,0,0.136,-8.337,1,0.0441,116.634,4,0.672,rock-n-roll
0Juciz8gOjrO89qw5KwQV5,0.695,0.607,0.347,0,7,0.121,-12.241,1,0.0369,125.485,4,0.644,rock-n-roll
2Bs1Lw9LX8hBm70t1iGdlh,0.487,0.558,0.633,0,7,0.129,-3.265,1,0.0329,72.494,4,0.871,rock-n-roll
6d7Jz2np6jtNaZv1DiWfJs,0.961,0.492,0.329,0.199,2,0.0955,-11.788,1,0.0274,85.196,4,0.589,rock-n-roll
47y8hRlWLEJ4VafE6LMjEZ,0.149,0.584,0.802,0,2,0.0683,-8.03,1,0.0784,114.172,4,0.835,rock-n-roll
4LcrHUkRmXG3c0YD5VYutn,0.693,0.407,0.826,1.57e-05,8,0.285,-8.29,1,0.0495,192.21,4,0.891,rock-n-roll
2cViIXIe8Pbd1sOJExMJlK,0.000902,0.548,0.888,0.00172,1,0.0943,-4.861,0,0.0362,115.993,4,0.655,emo
3c1ItvzDDDpmDgLH9SIUp4,0.00064,0.703,0.856,0.00126,11,0.38,-6.336,0,0.0461,108.025,4,0.722,emo
0MW5zwGXciXyVdFwQbvBq8,0.0563,0.78,0.527,0.000412,9,0.0437,-4.702,0,0.0296,99.986,4,0.588,emo
1QKDXegQxJBzSs8ZBNtGbT,0.074,0.817,0.697,0.00716,1,0.101,-5.897,1,0.211,147.965,4,0.334,emo
7cTfKO6i6qBaO8DjWUplLM,0.00845,0.569,0.623,0.000557,11,0.0959,-7.011,0,0.0458,132.028,4,0.297,emo
3UkPmK7Sk0wuLXzVnQihva,0.0616,0.748,0.694,0.000167,1,0.331,-7.616,1,0.0861,115.044,4,0.197,emo
1TwkrsfHX7iqaB8aRmlZ16,0.00835,0.521,0.763,0,3,0.155,-4.693,1,0.0408,75.036,4,0.197,emo
7CkbRn6S0itJqcqn88AtSV,0.0216,0.873,0.663,0.000356,1,0.0867,-4.086,1,0.15,135.499,4,0.525,emo
2LskIZrCeLxRvCiGP8gxlh,0.0302,0.703,0.723,2.06e-06,9,0.126,-5.45,0,0.0412,104.969,4,0.288,emo
63k8KXOgawK2cNtvm2ZW8y,9.11e-06,0.331,0.976,0.000117,2,0.319,-3.242,1,0.113,170.059,4,0.426,emo
0OrwGH9aeguhopTVubv0VZ,0.255,0.719,0.63,0.557,5,0.141,-7.142,1,0.0853,170.103,4,0.4,emo
3JOdLCIBzQYwHIvpN3isVf,0.000706,0.628,0.886,0,2,0.275,-3.805,1,0.0608,135.45,4,0.72,emo
5DOj44TzDNJbYcStxI6Fbg,0.0515,0.574,0.785,0,3,0.169,-5.189,1,0.0463,135.042,4,0.429,emo
3vkj94FiLgUz3ysZcmIXPx,0.431,0.619,0.632,8.05e-06,8,0.0897,-7.692,1,0.0273,114.97,4,0.265,emo
5KhFaq45chTw8RGfWo8T8J,0.175,0.764,0.711,0,4,0.105,-3.818,0,0.288,90.076,4,0.774,emo
2eXSPTZmhkXRGob1hsFdVd,0.000292,0.567,0.517,0,8,0.141,-7.548,1,0.0708,179.959,4,0.627,emo
5365BgI6Fr6agnKQZqPPX1,0.0434,0.265,0.827,0,7,0.117,-4.661,1,0.104,82.021,4,0.131,emo
6yVSp9H2STyLeOs7pjy2w4,0.013,0.463,0.827,2.41e-05,3,0.0964,-4.085,1,0.0437,94.035,4,0.26,emo
7mG2RbhyzGsjpQOz568d39,0.00166,0.509,0.887,7.98e-06,2,0.0994,-3.785,1,0.0958,161.99,4,0.661,emo
0axF06XwNLobcx5z8BVtYw,0.0234,0.252,0.993,0,4,0.228,-3.079,0,0.16,183.773,4,0.118,emo
7j2Bmzpnf6RwEWEQ2sv8Ho,0.000347,0.445,0.977,0.0235,0,0.126,-2.674,1,0.0995,105.825,4,0.239,emo
3IlY76VbP31zwPY0S2EMjh,0.0163,0.202,0.797,3.83e-06,6,0.0986,-5.809,1,0.0729,80.284,4,0.246,emo
42rF3FLOvTSXRpVowkwTGY,0.865,0.492,0.217,2.73e-06,2,0.14,-20.032,1,0.132,138.809,3,0.159,emo
5kqYb2BfP8RCXSykEIzfqA,5.79e-05,0.646,0.647,0,1,0.0417,-4.476,1,0.0837,155.111,4,0.758,emo
08yLUqguQT35Gq0hMVqXs1,0.274,0.511,0.822,5.38e-06,7,0.125,-7.064,1,0.0616,80.028,4,0.343,emo
5zXvIVOjU48L8TDnrnuvmg,0.217,0.741,0.526,3.61e-06,1,0.185,-7.001,0,0.052,119.944,4,0.548,emo
3zb6SWbtSON0DGs7xPibeY,0.0595,0.61,0.738,0,3,0.062,-5.949,1,0.0609,131.994,4,0.748,emo
7uqcLJFlSYjVPLUz1vPxkY,0.795,0.712,0.374,0,0,0.187,-10.215,0,0.511,133.952,4,0.779,emo
5zLGJENQMphktQdZ1qipP4,0.0895,0.667,0.505,5.88e-05,0,0.104,-8.098,1,0.0452,114.967,4,0.363,emo
25zXRQGuwYZdIp88fVZOPC,0.0959,0.465,0.772,1.04e-05,5,0.167,-3.932,0,0.0378,155.83,4,0.257,emo
6ee2ezCrbtoGUMwVJ9qTvM,0.0964,0.532,0.422,0.000251,10,0.0955,-8.512,1,0.0443,125.013,4,0.114,emo
1EotcFbWTbMCXeKFVEtX6Y,0.0321,0.515,0.802,0,8,0.0844,-3.423,1,0.0345,85.998,4,0.29,emo
4pdPJQqQNWuDQ6Swl2mW2u,0.000746,0.554,0.832,0.0031,4,0.118,-5.536,1,0.0306,160.087,4,0.674,emo
2h0O3uXZW6ClktlgHWGpjy,0.782,0.79,0.476,0.0942,9,0.113,-10.674,1,0.0338,123.977,4,0.774,emo
19FhhS93siEpzNIUG0J7Xa,0.0247,0.732,0.651,0,4,0.156,-7.576,0,0.0477,138.022,4,0.262,emo
06VjwfFALG0FKfgUPThUkb,0.24,0.576,0.702,1.82e-06,8,0.114,-5.968,1,0.0534,146.122,4,0.458,emo
6e13443Ve7RGcAUScTgYtl,0.00599,0.576,0.872,0,8,0.188,-5.293,1,0.0471,115.042,4,0.559,emo
1BCBBO8VUEFOb6RBct4XDp,0.0459,0.545,0.517,0.00724,0,0.15,-8.681,0,0.0359,120.044,4,0.115,emo
0ChpoNjXfJPjMvCIN6so6J,2.04e-05,0.449,0.864,0,1,0.108,-3.892,1,0.0352,167.154,4,0.713,emo
6um5ccNzX7k3SRsVnLupvI,0.00929,0.491,0.904,0,9,0.106,-4.729,1,0.0765,156.031,4,0.607,emo
3jq1RpStaB1YGyN3rRZGca,0.582,0.68,0.313,0,3,0.19,-13.672,0,0.0347,135.034,4,0.405,emo
6jmf4OxSGzdgthZruXtcqu,0.659,0.683,0.628,0,6,0.106,-6.512,1,0.123,142.06,4,0.356,emo
1tvXQQBb8jKewZXD0hG5e1,0.523,0.523,0.543,0,7,0.11,-8.249,1,0.0255,163.947,3,0.0995,emo
141alNiSd9vG4Lb22BLHWM,0.000109,0.512,0.933,0.000199,9,0.274,-5.598,1,0.0413,84.488,4,0.828,emo
203zTFd1zbfG0fiOG9OREv,0.00188,0.578,0.76,0,5,0.142,-2.307,1,0.0329,127.904,4,0.7,emo
2TqfK2N1kFoX7OySPCB7pQ,0.00385,0.453,0.964,0,11,0.103,-1.41,1,0.0968,107.655,4,0.349,emo
56fkAaSu91c1E2k43wGPFC,0.443,0.876,0.312,0,7,0.247,-10.17,1,0.0521,114.973,4,0.377,emo
2WhDg8UWljoAl8oNh8uZbJ,0.0176,0.395,0.955,0,0,0.585,-3.352,0,0.12,168.005,4,0.283,emo
46eK1kembooWblMi7M7yLM,0.0483,0.649,0.538,0.401,0,0.0928,-9.793,0,0.0918,160.075,4,0.355,emo
4UYQHTgOlSdaQWfUTAjpop,0.169,0.767,0.854,0.000529,4,0.175,-4.57,0,0.0675,109.943,4,0.519,emo
3ZovyLqQDxnTs3RbklLaa4,0.457,0.361,0.733,0,9,0.12,-5.73,0,0.0334,172.986,4,0.344,cantopop
7L0fcNWxZ3kHXEccBv2A2w,0.784,0.499,0.333,0,0,0.119,-9.977,1,0.0282,107.548,4,0.362,cantopop
2NGGtgT8EzAMbS4zXgLnYJ,0.639,0.468,0.433,0,5,0.131,-8.039,1,0.0245,84.034,4,0.416,cantopop
2xmXF3hihKntUgTo1g4Lko,0.667,0.531,0.342,0,6,0.0893,-11.622,1,0.0319,110.332,3,0.222,cantopop
4co81zh3xm4y6ZcyLj4eTz,0.233,0.463,0.57,0,6,0.133,-6.339,1,0.0283,143.989,4,0.276,cantopop
4WqkZDXhRBGDRlXUEY5q1L,0.45,0.436,0.403,0.00156,8,0.0742,-9.954,1,0.0279,151.931,4,0.189,cantopop
3q0VwPWeb3UGR1Ij4oTXWk,0.559,0.72,0.529,2.1e-05,10,0.163,-8.928,1,0.0406,133.967,4,0.267,cantopop
0lcU3CPpyG6AnLRzZowdzr,0.769,0.506,0.3,0,4,0.114,-13.116,0,0.0318,143.531,4,0.281,cantopop
1JAcJrIEg0S1EbowJ5P4Qu,0.677,0.478,0.314,7.58e-05,3,0.159,-11.508,1,0.0327,120.027,4,0.144,cantopop
1EUTgeF7oI8XE6AQSAAlV8,0.756,0.53,0.404,0,2,0.132,-10.615,1,0.0353,65.93,4,0.15,cantopop
32R2MmFjXeAhN8VN6xtH35,0.765,0.437,0.473,0,7,0.296,-7.669,1,0.0342,131.434,4,0.228,cantopop
7pJH3YXNRUvq0ctKirL13A,0.596,0.549,0.468,0,0,0.127,-7.895,1,0.0289,118.018,4,0.415,cantopop
2KogAeAixsmxIzDmMHKhjY,0.637,0.591,0.392,0,8,0.143,-9.737,1,0.0283,117.85,4,0.354,cantopop
48CnX8v6OD9kqmeTIaLS1k,0.683,0.319,0.205,9.65e-05,4,0.114,-14.326,1,0.0383,138.493,3,0.196,cantopop
7nHQMSRzvcv9nxp2TmIdtV,0.229,0.525,0.504,0.0333,5,0.128,-11.539,0,0.0259,80.002,4,0.555,cantopop
6Yts9aYBpNHe77dlQGOMje,0.71,0.429,0.302,0.000266,5,0.389,-13.796,1,0.0274,80.835,4,0.152,cantopop
0nJx06quWzRoqStpsyv4fe,0.539,0.599,0.408,0,10,0.0998,-6.649,1,0.0273,96.161,4,0.423,cantopop
5zjOHZ4OPjJeWCif5WR3OE,0.828,0.623,0.377,0.000107,0,0.103,-11.326,1,0.0337,127.898,4,0.284,cantopop
7bUSctvSgznxwWt0Spag0o,0.631,0.637,0.41,0,5,0.111,-7.286,1,0.0296,80.014,4,0.383,cantopop
5mT2vYNRDx8eOsdp2LFkc8,0.513,0.232,0.246,6.33e-05,7,0.0898,-14.083,0,0.0309,150.156,4,0.135,cantopop
5ezpe0WxjrTXSp82nJDnsM,0.514,0.59,0.402,0.00176,0,0.332,-13.033,1,0.0241,82.844,4,0.243,cantopop
4VtPmDKs3yvWFrVUVAF89F,0.722,0.399,0.33,4.26e-06,0,0.134,-9.826,1,0.0285,83.085,4,0.163,cantopop
0WGDZd5AtJWPYDbzhsi3uS,0.624,0.534,0.736,0,9,0.0783,-3.539,0,0.0283,143.022,4,0.483,cantopop
4GwFHyuFlXsjLiyRBdx3FD,0.288,0.639,0.906,6.81e-05,11,0.118,-4.363,0,0.0426,120.671,4,0.883,cantopop
2W9MxlcyMWmeHgZNnCSosb,0.837,0.642,0.452,0,11,0.134,-9.99,0,0.0336,124.002,4,0.521,cantopop
2XlABDc0pnvVweAWqaZSai,0.184,0.622,0.514,0,4,0.102,-4.853,1,0.0308,142.091,4,0.0949,cantopop
4tFZI85Z61VYuBYTtCrWqQ,0.201,0.595,0.352,3.08e-06,7,0.143,-10.345,1,0.0293,120.006,4,0.139,cantopop
6i8z0tElGO6Ye3Bk7nW496,0.753,0.576,0.505,0.199,11,0.151,-13.07,0,0.0392,127.025,4,0.57,cantopop
7Lbp0AizgtTGyQyRyJOm7f,0.722,0.516,0.545,0,1,0.159,-7.837,0,0.0296,143.99,3,0.534,cantopop
4AWVRxsHhLlLPtKuXvnprw,0.551,0.734,0.524,3.28e-06,1,0.115,-8.971,1,0.028,118.012,4,0.562,cantopop
18J1skShnRiRdvLoOaDLTC,0.877,0.629,0.429,0,1,0.101,-8.709,1,0.0297,112.206,4,0.336,cantopop
0NaXXkY7Lss2VF3sYISJXG,0.504,0.402,0.435,0,1,0.0866,-8.005,1,0.0341,157.204,4,0.35,cantopop
0hC9HupMhDpbMgA3QXx8JZ,0.496,0.29,0.561,0,0,0.138,-5.418,1,0.0287,79.039,4,0.379,cantopop
3MmsHzXxADOWJvowwDwUwG,0.69,0.524,0.433,0,8,0.11,-9.034,1,0.0359,110.218,4,0.101,cantopop
3qoneoTziZcgF87UnwENlf,0.365,0.755,0.462,0,7,0.268,-8.028,1,0.0305,126.0,4,0.432,cantopop
6ItihvHls8vphjsSPUUXEf,0.783,0.512,0.541,0,6,0.151,-5.414,1,0.0325,184.529,3,0.425,cantopop
63Awy6tiUUsbuLRnpPlS5I,0.766,0.417,0.375,2.41e-05,5,0.133,-11.861,1,0.0344,130.416,4,0.464,cantopop
1hzG75FpGksAvkeSg6SDj6,0.891,0.429,0.356,0,7,0.115,-11.524,1,0.0362,96.798,4,0.431,cantopop
5DHjpB2vk29BySgvGKq6IW,0.763,0.739,0.45,2.26e-06,10,0.102,-10.189,1,0.0347,120.017,4,0.368,cantopop
2FsrKLHO91CaT8vvY85DD6,0.838,0.633,0.372,0,0,0.0975,-8.877,1,0.0284,105.998,4,0.489,cantopop
3wcrXH60dSDsW9ZvUHEpLl,0.742,0.45,0.23,6.84e-06,6,0.193,-12.699,1,0.0288,106.741,4,0.369,cantopop
5xfvjrZm92gvMlc3e4D4Ob,0.783,0.501,0.427,4.8e-05,0,0.123,-10.749,1,0.0344,71.832,4,0.23,cantopop
5VIxFiO4uCfA6BZFObyz7W,0.106,0.305,0.517,0,0,0.0614,-6.474,1,0.0354,179.638,4,0.201,cantopop
3tFqivmepFPaAW1Okc1SBE,0.75,0.535,0.467,0,3,0.1,-9.403,1,0.0528,136.046,3,0.459,cantopop
7AQLbnuuyPzy22MOEmeetH,0.898,0.325,0.213,0.0541,10,0.0909,-17.136,0,0.04,181.1,3,0.326,cantopop
3CsYuAe0Oi7t9w1jxWfHob,0.476,0.54,0.407,0,5,0.094,-8.741,1,0.0295,127.995,4,0.614,cantopop
0Iz6uTneQ9aVAAEveG3ORL,0.587,0.629,0.414,0,0,0.111,-13.757,1,0.0499,131.969,4,0.41,cantopop
6SmGLxHfBSpHxDMyhJ0P7D,0.751,0.694,0.57,0,7,0.284,-7.869,1,0.0324,130.115,4,0.238,cantopop
3x84xRaXhYMP8ftrL9oNkM,0.654,0.498,0.452,0,10,0.0775,-6.546,1,0.0256,108.695,4,0.346,cantopop
1rTnGbIahUmq6fK8RWAXfd,0.713,0.598,0.48,0,5,0.134,-8.073,1,0.0324,122.875,4,0.382,cantopop
3IX0GkNlQyjPi3GLtjhMdt,0.68,0.612,0.318,0.422,6,0.0818,-11.462,1,0.0276,104.007,4,0.341,children
7lF3svpuHotTwu0EtMAWTY,0.871,0.723,0.102,0,5,0.636,-16.695,1,0.183,87.539,5,0.673,children
1Vwa3ALXUjCpPkZ5fqeSHK,0.967,0.618,0.174,0,10,0.337,-9.408,1,0.0296,76.222,4,0.468,children
4w5LdmsuCKio1HnWIycAub,0.813,0.506,0.261,0.506,6,0.078,-13.679,1,0.0342,172.289,4,0.438,children
73pI52ShyHQKMsyUdtX78r,0.0845,0.555,0.758,0,5,0.0754,-5.463,1,0.0744,191.884,4,0.683,children
7Jgxh2OTcFtbL5NozYjqou,0.00623,0.675,0.753,0,4,0.0468,-4.223,1,0.0401,140.116,4,0.967,children
4Vpof5QZtwfmNGm0rjH3eX,0.0249,0.39,0.733,1.67e-06,11,0.115,-5.682,0,0.0444,91.579,4,0.3,children
2luz7Tu7y8N0ieNBL0chVo,0.0845,0.555,0.758,0,5,0.0754,-5.463,1,0.0744,191.884,4,0.683,children
7wMxZNAaq1J8gZZTOVQf5E,0.00179,0.63,0.759,0,4,0.312,-2.226,1,0.0276,129.917,4,0.868,children
4KJwnOnkAaBkuDwdI6jh9z,0.00286,0.464,0.906,0,7,0.293,-1.985,1,0.0378,149.842,4,0.305,children
5rIt5RkySywctlQGIFfhbw,0.0249,0.39,0.733,1.67e-06,11,0.115,-5.682,0,0.0444,91.579,4,0.3,children
2C5y8jlIszX1jqKPBmLHvD,0.03,0.672,0.915,0,7,0.101,-2.467,1,0.176,160.048,4,0.93,children
0E551zkmYQTTnsGxCoxwLi,0.00431,0.525,0.701,0,6,0.0429,-3.611,1,0.0311,131.937,4,0.956,children
6tfqyT50t9phnCRMl5GZme,0.00447,0.547,0.856,0,9,0.336,-4.347,1,0.0444,66.505,4,0.802,children
2qmOkYSLuoXgIKEr1ObBYc,0.0414,0.849,0.745,0,8,0.388,-5.975,1,0.087,106.968,4,0.674,children
2tcK92lc6uXWY2qiJHtE6x,0.00286,0.464,0.906,0,7,0.293,-1.985,1,0.0378,149.842,4,0.305,children
4vZ96957yM7foNMJITfprH,0.146,0.791,0.68,2.57e-06,6,0.201,-5.378,0,0.0974,98.076,4,0.474,children
6JyLsUmXYm72ls4iyf80XZ,0.0542,0.254,0.73,0,8,0.0553,-3.074,1,0.0525,203.402,3,0.787,children
6RIRVMOFvA7pAdjwf0iHK6,0.0542,0.254,0.73,0,8,0.0553,-3.074,1,0.0525,203.402,3,0.787,children
5GBeQgMyDmhufgPdOoVxJe,0.0489,0.817,0.875,0,0,0.0211,-3.56,1,0.224,114.987,4,0.757,children
3otMkqmniGerDBxtxfi7er,0.607,0.621,0.433,0,9,0.184,-5.593,0,0.039,106.151,4,0.659,children
1FG2CSLOJWhi0By1E3ZiD7,0.694,0.807,0.189,0,8,0.0828,-13.873,1,0.0454,84.763,4,0.645,children
3TkEwq9Cngk6KqWARHid0u,0.191,0.684,0.624,0,4,0.415,-14.389,1,0.0511,134.988,4,0.967,children
39rcV2H8yMk2zfRfNkiS0r,0.126,0.856,0.718,0,10,0.0708,-7.811,1,0.0533,119.402,4,0.897,children
5qlJKhxZUZt6PqDmK94Q3p,0.616,0.795,0.457,2.8e-05,0,0.0763,-7.74,1,0.04,180.069,4,0.926,children
7eAETjXz7a9v8gnscgIXLs,0.378,0.664,0.286,0,3,0.16,-9.372,1,0.03,119.935,3,0.479,children
7LDhkcHOeFJkrJQkhiOuqY,0.862,0.773,0.41,0,0,0.116,-8.295,1,0.0398,112.098,5,0.455,children
2PtrvtdKTwjl795MzSQ2Ti,4.21e-05,0.641,0.963,0.000668,11,0.494,-3.761,1,0.0457,128.949,4,0.965,children
47bUyxG4UYJG2DKLdWrz2e,0.731,0.934,0.269,2.96e-06,2,0.0727,-11.631,1,0.0712,135.061,3,0.965,children
2idj6BBTuQTQ0hyFuk7g9p,0.694,0.799,0.264,0,2,0.232,-16.715,1,0.405,124.98,4,0.687,children
5JGy09vEpknKmIHuY9acXH,0.589,0.702,0.67,0,11,0.554,-6.273,1,0.0347,135.006,4,0.88,children
38fQmCqbY68OXxBmiKfTzZ,0.755,0.735,0.282,0,4,0.151,-13.621,1,0.12,95.283,4,0.683,children
1IqMA5kXJmSHQFp1pmwONM,0.805,0.749,0.306,0,0,0.31,-5.927,1,0.0284,99.033,4,0.525,children
7fV5tA7WHXwZfmfO1tBzRo,0.00044,0.676,0.586,0.0002,6,0.0935,-5.572,1,0.0278,104.966,4,0.506,children
1OrSkn4lXO1cD1NaR7v2IG,0.547,0.428,0.497,0.91,8,0.693,-10.311,1,0.0491,71.801,4,0.36,children
4JarFNEChmNCin84iAoZHI,0.0272,0.592,0.694,0,1,0.224,-7.593,1,0.0719,146.276,4,0.865,children
60wB0jzTZPQyPRnzHnjdja,0.358,0.563,0.552,0,4,0.948,-11.521,1,0.055,126.606,4,0.753,children
3GBrT6nOYfVwjz5NfR5EPW,0.167,0.716,0.641,0,7,0.305,-6.397,1,0.0357,118.021,4,0.692,children
3KOcnNwt7Ao2r41YZVEeMF,0.976,0.85,0.071,9.42e-05,7,0.109,-15.977,1,0.0805,94.428,4,0.601,children
1NbtFH2EqLOhSxk5M3cQhQ,0.107,0.818,0.847,0,8,0.0834,-3.213,1,0.0951,124.959,4,0.712,children
0BTcl35HN7SvzRFnAE2ZcL,0.45,0.822,0.57,2.12e-05,8,0.25,-7.393,1,0.0281,130.789,4,0.875,children
